"cd_geouf","cd_geocmu","regiao","uf","estado","municipio","bioma","arcodesmat","matopiba","mun_ha","pol_ha","pct_areapo","area_ha","classe","year"
"31","3111408","SUDESTE","MG","MINAS GERAIS","CAMPO FLORIDO","CERRADO","0","0","126424.50000000000","126424.54951200000","1.00000039163","44440.38429637","20","2018"
"52","5204656","CENTRO-OESTE","GO","GOIÁS","CAMPINAÇU","CERRADO","0","0","197437.50000000000","197437.45910000001","0.99999979285","71990.54528482","3","2018"
"31","3111150","SUDESTE","MG","MINAS GERAIS","CAMPO AZUL","CERRADO","0","0","50591.40000000000","50591.35778010000","0.99999916547","104.67570281","19","2018"
"31","3111150","SUDESTE","MG","MINAS GERAIS","CAMPO AZUL","CERRADO","0","0","50591.40000000000","50591.35778010000","0.99999916547","30.28940353","24","2018"
"31","3111150","SUDESTE","MG","MINAS GERAIS","CAMPO AZUL","CERRADO","0","0","50591.40000000000","50591.35778010000","0.99999916547","204.83748459","25","2018"
"31","3107307","SUDESTE","MG","MINAS GERAIS","BOCAIÚVA","CERRADO","0","0","322762.70000000001","322762.70579600002","1.00000001796","497.61618470","33","2018"
"31","3107307","SUDESTE","MG","MINAS GERAIS","BOCAIÚVA","CERRADO","0","0","322762.70000000001","322762.70579600002","1.00000001796","61544.49291518","3","2018"
"52","5202155","CENTRO-OESTE","GO","GOIÁS","ARAGUAPAZ","CERRADO","0","0","219370.00000000000","219370.01500799999","1.00000006841","44101.57767116","4","2018"
"22","2202174","NORDESTE","PI","PIAUÍ","CAMPO LARGO DO PIAUÍ","CERRADO","0","0","47779.40000000000","9769.37937583000","0.20446843987","204.47574970","33","2018"
"22","2202174","NORDESTE","PI","PIAUÍ","CAMPO LARGO DO PIAUÍ","CERRADO","0","0","47779.40000000000","9769.37937583000","0.20446843987","3740.33193257","3","2018"
"52","5204656","CENTRO-OESTE","GO","GOIÁS","CAMPINAÇU","CERRADO","0","0","197437.50000000000","197437.45910000001","0.99999979285","15573.10541929","33","2018"
"52","5202155","CENTRO-OESTE","GO","GOIÁS","ARAGUAPAZ","CERRADO","0","0","219370.00000000000","219370.01500799999","1.00000006841","551.87774347","33","2018"
"22","2202174","NORDESTE","PI","PIAUÍ","CAMPO LARGO DO PIAUÍ","CERRADO","0","0","47779.40000000000","9769.37937583000","0.20446843987","2776.61864327","4","2018"
"22","2202174","NORDESTE","PI","PIAUÍ","CAMPO LARGO DO PIAUÍ","CERRADO","0","0","47779.40000000000","9769.37937583000","0.20446843987","450.68391893","12","2018"
"22","2202174","NORDESTE","PI","PIAUÍ","CAMPO LARGO DO PIAUÍ","CERRADO","0","0","47779.40000000000","9769.37937583000","0.20446843987","215.71169762","15","2018"
"22","2202174","NORDESTE","PI","PIAUÍ","CAMPO LARGO DO PIAUÍ","CERRADO","0","0","47779.40000000000","9769.37937583000","0.20446843987","8.20747523","19","2018"
"52","5202155","CENTRO-OESTE","GO","GOIÁS","ARAGUAPAZ","CERRADO","0","0","219370.00000000000","219370.01500799999","1.00000006841","42491.51459275","3","2018"
"31","3111408","SUDESTE","MG","MINAS GERAIS","CAMPO FLORIDO","CERRADO","0","0","126424.50000000000","126424.54951200000","1.00000039163","197.31719240","24","2018"
"31","3111408","SUDESTE","MG","MINAS GERAIS","CAMPO FLORIDO","CERRADO","0","0","126424.50000000000","126424.54951200000","1.00000039163","258.58711063","25","2018"
"22","2202174","NORDESTE","PI","PIAUÍ","CAMPO LARGO DO PIAUÍ","CERRADO","0","0","47779.40000000000","9769.37937583000","0.20446843987","33.00699770","25","2018"
"35","3509809","SUDESTE","SP","SÃO PAULO","CAMPOS NOVOS PAULISTA","CERRADO","0","0","48419.90000000000","47026.78592400000","0.97122848094","65.98970693","24","2018"
"52","5204854","CENTRO-OESTE","GO","GOIÁS","CAMPO LIMPO DE GOIÁS","CERRADO","0","0","15955.70000000000","15955.70855420000","1.00000053612","42.17620406","33","2018"
"52","5204854","CENTRO-OESTE","GO","GOIÁS","CAMPO LIMPO DE GOIÁS","CERRADO","0","0","15955.70000000000","15955.70855420000","1.00000053612","4415.06312542","3","2018"
"52","5204854","CENTRO-OESTE","GO","GOIÁS","CAMPO LIMPO DE GOIÁS","CERRADO","0","0","15955.70000000000","15955.70855420000","1.00000053612","440.17401781","4","2018"
"52","5202155","CENTRO-OESTE","GO","GOIÁS","ARAGUAPAZ","CERRADO","0","0","219370.00000000000","219370.01500799999","1.00000006841","4954.76542064","12","2018"
"52","5202155","CENTRO-OESTE","GO","GOIÁS","ARAGUAPAZ","CERRADO","0","0","219370.00000000000","219370.01500799999","1.00000006841","806.64769658","13","2018"
"52","5202155","CENTRO-OESTE","GO","GOIÁS","ARAGUAPAZ","CERRADO","0","0","219370.00000000000","219370.01500799999","1.00000006841","124753.30937691","15","2018"
"52","5202155","CENTRO-OESTE","GO","GOIÁS","ARAGUAPAZ","CERRADO","0","0","219370.00000000000","219370.01500799999","1.00000006841","1125.20500843","19","2018"
"35","3509809","SUDESTE","SP","SÃO PAULO","CAMPOS NOVOS PAULISTA","CERRADO","0","0","48419.90000000000","47026.78592400000","0.97122848094","22950.67762872","19","2018"
"35","3509809","SUDESTE","SP","SÃO PAULO","CAMPOS NOVOS PAULISTA","CERRADO","0","0","48419.90000000000","47026.78592400000","0.97122848094","6048.60988635","20","2018"
"35","3509809","SUDESTE","SP","SÃO PAULO","CAMPOS NOVOS PAULISTA","CERRADO","0","0","48419.90000000000","47026.78592400000","0.97122848094","0.16548020","21","2018"
"52","5208301","CENTRO-OESTE","GO","GOIÁS","DIVINÓPOLIS DE GOIÁS","CERRADO","0","0","83097.10000000001","83097.08568960000","0.99999982779","1.56717333","24","2018"
"52","5202155","CENTRO-OESTE","GO","GOIÁS","ARAGUAPAZ","CERRADO","0","0","219370.00000000000","219370.01500799999","1.00000006841","202.50241788","24","2018"
"52","5202155","CENTRO-OESTE","GO","GOIÁS","ARAGUAPAZ","CERRADO","0","0","219370.00000000000","219370.01500799999","1.00000006841","383.53259413","25","2018"
"31","3146503","SUDESTE","MG","MINAS GERAIS","PAINS","CERRADO","0","0","42186.20000000000","42186.22038850000","1.00000048330","1983.11217451","19","2018"
"31","3146404","SUDESTE","MG","MINAS GERAIS","PAINEIRAS","CERRADO","0","0","63730.90000000000","63730.88663130000","0.99999979023","4670.72562845","12","2018"
"52","5204805","CENTRO-OESTE","GO","GOIÁS","CAMPO ALEGRE DE GOIÁS","CERRADO","0","0","246299.29999999999","246299.25380899999","0.99999981246","245.16276869","24","2018"
"52","5204805","CENTRO-OESTE","GO","GOIÁS","CAMPO ALEGRE DE GOIÁS","CERRADO","0","0","246299.29999999999","246299.25380899999","0.99999981246","1280.01439268","25","2018"
"52","5204854","CENTRO-OESTE","GO","GOIÁS","CAMPO LIMPO DE GOIÁS","CERRADO","0","0","15955.70000000000","15955.70855420000","1.00000053612","49.73509999","25","2018"
"52","5204656","CENTRO-OESTE","GO","GOIÁS","CAMPINAÇU","CERRADO","0","0","197437.50000000000","197437.45910000001","0.99999979285","21527.17498934","12","2018"
"52","5204656","CENTRO-OESTE","GO","GOIÁS","CAMPINAÇU","CERRADO","0","0","197437.50000000000","197437.45910000001","0.99999979285","45694.01273704","15","2018"
"52","5204656","CENTRO-OESTE","GO","GOIÁS","CAMPINAÇU","CERRADO","0","0","197437.50000000000","197437.45910000001","0.99999979285","1143.69696751","19","2018"
"22","2202505","NORDESTE","PI","PIAUÍ","CARACOL","CERRADO","0","0","161095.79999999999","57147.48820640000","0.35474226023","1.76615996","25","2018"
"31","3113503","SUDESTE","MG","MINAS GERAIS","CARBONITA","CERRADO","0","0","145609.50000000000","145609.51137500000","1.00000007812","37037.30601671","9","2018"
"52","5204854","CENTRO-OESTE","GO","GOIÁS","CAMPO LIMPO DE GOIÁS","CERRADO","0","0","15955.70000000000","15955.70855420000","1.00000053612","431.77208800","9","2018"
"52","5204854","CENTRO-OESTE","GO","GOIÁS","CAMPO LIMPO DE GOIÁS","CERRADO","0","0","15955.70000000000","15955.70855420000","1.00000053612","48.01765996","12","2018"
"52","5204854","CENTRO-OESTE","GO","GOIÁS","CAMPO LIMPO DE GOIÁS","CERRADO","0","0","15955.70000000000","15955.70855420000","1.00000053612","8767.68468006","15","2018"
"52","5204854","CENTRO-OESTE","GO","GOIÁS","CAMPO LIMPO DE GOIÁS","CERRADO","0","0","15955.70000000000","15955.70855420000","1.00000053612","1612.43750997","19","2018"
"52","5204854","CENTRO-OESTE","GO","GOIÁS","CAMPO LIMPO DE GOIÁS","CERRADO","0","0","15955.70000000000","15955.70855420000","1.00000053612","148.94694228","24","2018"
"31","3107307","SUDESTE","MG","MINAS GERAIS","BOCAIÚVA","CERRADO","0","0","322762.70000000001","322762.70579600002","1.00000001796","61377.26069795","4","2018"
"31","3107307","SUDESTE","MG","MINAS GERAIS","BOCAIÚVA","CERRADO","0","0","322762.70000000001","322762.70579600002","1.00000001796","16787.15595312","9","2018"
"31","3107307","SUDESTE","MG","MINAS GERAIS","BOCAIÚVA","CERRADO","0","0","322762.70000000001","322762.70579600002","1.00000001796","76735.69390550","12","2018"
"31","3107307","SUDESTE","MG","MINAS GERAIS","BOCAIÚVA","CERRADO","0","0","322762.70000000001","322762.70579600002","1.00000001796","100231.56967626","15","2018"
"31","3107307","SUDESTE","MG","MINAS GERAIS","BOCAIÚVA","CERRADO","0","0","322762.70000000001","322762.70579600002","1.00000001796","211.65123572","19","2018"
"52","5204904","CENTRO-OESTE","GO","GOIÁS","CAMPOS BELOS","CERRADO","0","0","72406.89999999999","72406.92544520000","1.00000035142","11023.99690990","3","2018"
"52","5204904","CENTRO-OESTE","GO","GOIÁS","CAMPOS BELOS","CERRADO","0","0","72406.89999999999","72406.92544520000","1.00000035142","16382.00404221","4","2018"
"52","5204904","CENTRO-OESTE","GO","GOIÁS","CAMPOS BELOS","CERRADO","0","0","72406.89999999999","72406.92544520000","1.00000035142","19154.61499375","12","2018"
"31","3111507","SUDESTE","MG","MINAS GERAIS","CAMPOS ALTOS","CERRADO","0","0","71064.50000000000","71064.48590070001","0.99999980160","40.68357156","33","2018"
"31","3111507","SUDESTE","MG","MINAS GERAIS","CAMPOS ALTOS","CERRADO","0","0","71064.50000000000","71064.48590070001","0.99999980160","18432.16280458","3","2018"
"31","3111507","SUDESTE","MG","MINAS GERAIS","CAMPOS ALTOS","CERRADO","0","0","71064.50000000000","71064.48590070001","0.99999980160","3396.72675796","4","2018"
"31","3111507","SUDESTE","MG","MINAS GERAIS","CAMPOS ALTOS","CERRADO","0","0","71064.50000000000","71064.48590070001","0.99999980160","547.93902410","9","2018"
"31","3111507","SUDESTE","MG","MINAS GERAIS","CAMPOS ALTOS","CERRADO","0","0","71064.50000000000","71064.48590070001","0.99999980160","10319.16258572","12","2018"
"31","3111507","SUDESTE","MG","MINAS GERAIS","CAMPOS ALTOS","CERRADO","0","0","71064.50000000000","71064.48590070001","0.99999980160","28436.49443829","15","2018"
"31","3111507","SUDESTE","MG","MINAS GERAIS","CAMPOS ALTOS","CERRADO","0","0","71064.50000000000","71064.48590070001","0.99999980160","9317.88407230","19","2018"
"31","3111507","SUDESTE","MG","MINAS GERAIS","CAMPOS ALTOS","CERRADO","0","0","71064.50000000000","71064.48590070001","0.99999980160","5.99147027","20","2018"
"52","5208301","CENTRO-OESTE","GO","GOIÁS","DIVINÓPOLIS DE GOIÁS","CERRADO","0","0","83097.10000000001","83097.08568960000","0.99999982779","3209.04345198","25","2018"
"50","5003702","CENTRO-OESTE","MS","MATO GROSSO DO SUL","DOURADOS","CERRADO","0","0","408623.70000000001","187548.22867099999","0.45897540615","1889.87800454","4","2018"
"50","5003702","CENTRO-OESTE","MS","MATO GROSSO DO SUL","DOURADOS","CERRADO","0","0","408623.70000000001","187548.22867099999","0.45897540615","3638.16387139","9","2018"
"50","5003702","CENTRO-OESTE","MS","MATO GROSSO DO SUL","DOURADOS","CERRADO","0","0","408623.70000000001","187548.22867099999","0.45897540615","13051.41609628","12","2018"
"52","5204656","CENTRO-OESTE","GO","GOIÁS","CAMPINAÇU","CERRADO","0","0","197437.50000000000","197437.45910000001","0.99999979285","134.62071960","9","2018"
"35","3535002","SUDESTE","SP","SÃO PAULO","PALESTINA","CERRADO","0","0","69770.10000000001","52049.29667030000","0.74601149590","1423.90979832","19","2018"
"52","5204656","CENTRO-OESTE","GO","GOIÁS","CAMPINAÇU","CERRADO","0","0","197437.50000000000","197437.45910000001","0.99999979285","113.90902795","24","2018"
"52","5204656","CENTRO-OESTE","GO","GOIÁS","CAMPINAÇU","CERRADO","0","0","197437.50000000000","197437.45910000001","0.99999979285","3016.46129406","25","2018"
"31","3111507","SUDESTE","MG","MINAS GERAIS","CAMPOS ALTOS","CERRADO","0","0","71064.50000000000","71064.48590070001","0.99999980160","294.45933642","24","2018"
"31","3111507","SUDESTE","MG","MINAS GERAIS","CAMPOS ALTOS","CERRADO","0","0","71064.50000000000","71064.48590070001","0.99999980160","263.93007875","25","2018"
"31","3111507","SUDESTE","MG","MINAS GERAIS","CAMPOS ALTOS","CERRADO","0","0","71064.50000000000","71064.48590070001","0.99999980160","2.78536888","30","2018"
"31","3111606","SUDESTE","MG","MINAS GERAIS","CAMPOS GERAIS","CERRADO","0","0","76950.39999999999","12314.27656860000","0.16002875318","2.17129821","33","2018"
"31","3111606","SUDESTE","MG","MINAS GERAIS","CAMPOS GERAIS","CERRADO","0","0","76950.39999999999","12314.27656860000","0.16002875318","258.89827633","3","2018"
"31","3113503","SUDESTE","MG","MINAS GERAIS","CARBONITA","CERRADO","0","0","145609.50000000000","145609.51137500000","1.00000007812","14710.99124304","12","2018"
"31","3113503","SUDESTE","MG","MINAS GERAIS","CARBONITA","CERRADO","0","0","145609.50000000000","145609.51137500000","1.00000007812","7673.64850013","15","2018"
"31","3126208","SUDESTE","MG","MINAS GERAIS","FORMOSO","CERRADO","0","0","368600.40000000002","368600.42168400000","1.00000005883","146109.98162970","12","2018"
"31","3107307","SUDESTE","MG","MINAS GERAIS","BOCAIÚVA","CERRADO","0","0","322762.70000000001","322762.70579600002","1.00000001796","708.94121283","24","2018"
"31","3107307","SUDESTE","MG","MINAS GERAIS","BOCAIÚVA","CERRADO","0","0","322762.70000000001","322762.70579600002","1.00000001796","4536.84438706","25","2018"
"31","3107307","SUDESTE","MG","MINAS GERAIS","BOCAIÚVA","CERRADO","0","0","322762.70000000001","322762.70579600002","1.00000001796","7.44882272","30","2018"
"31","3111606","SUDESTE","MG","MINAS GERAIS","CAMPOS GERAIS","CERRADO","0","0","76950.39999999999","12314.27656860000","0.16002875318","8.01747617","21","2018"
"31","3111606","SUDESTE","MG","MINAS GERAIS","CAMPOS GERAIS","CERRADO","0","0","76950.39999999999","12314.27656860000","0.16002875318","4.09241907","25","2018"
"35","3509809","SUDESTE","SP","SÃO PAULO","CAMPOS NOVOS PAULISTA","CERRADO","0","0","48419.90000000000","47026.78592400000","0.97122848094","54.33223613","33","2018"
"35","3509809","SUDESTE","SP","SÃO PAULO","CAMPOS NOVOS PAULISTA","CERRADO","0","0","48419.90000000000","47026.78592400000","0.97122848094","5193.46558432","3","2018"
"35","3509809","SUDESTE","SP","SÃO PAULO","CAMPOS NOVOS PAULISTA","CERRADO","0","0","48419.90000000000","47026.78592400000","0.97122848094","415.38137941","4","2018"
"31","3124807","SUDESTE","MG","MINAS GERAIS","ESTRELA DO SUL","CERRADO","0","0","82245.39999999999","81966.36958920000","0.99660734326","9633.27945921","3","2018"
"31","3124807","SUDESTE","MG","MINAS GERAIS","ESTRELA DO SUL","CERRADO","0","0","82245.39999999999","81966.36958920000","0.99660734326","1819.19917688","4","2018"
"35","3509809","SUDESTE","SP","SÃO PAULO","CAMPOS NOVOS PAULISTA","CERRADO","0","0","48419.90000000000","47026.78592400000","0.97122848094","167.12452223","9","2018"
"35","3509809","SUDESTE","SP","SÃO PAULO","CAMPOS NOVOS PAULISTA","CERRADO","0","0","48419.90000000000","47026.78592400000","0.97122848094","1223.47199158","12","2018"
"52","5204904","CENTRO-OESTE","GO","GOIÁS","CAMPOS BELOS","CERRADO","0","0","72406.89999999999","72406.92544520000","1.00000035142","49.77297255","33","2018"
"35","3509809","SUDESTE","SP","SÃO PAULO","CAMPOS NOVOS PAULISTA","CERRADO","0","0","48419.90000000000","47026.78592400000","0.97122848094","10756.25453942","15","2018"
"31","3111804","SUDESTE","MG","MINAS GERAIS","CANÁPOLIS","CERRADO","0","0","83973.70000000000","34163.52745030000","0.40683603855","20.25443445","33","2018"
"31","3111804","SUDESTE","MG","MINAS GERAIS","CANÁPOLIS","CERRADO","0","0","83973.70000000000","34163.52745030000","0.40683603855","4321.67482305","3","2018"
"31","3111804","SUDESTE","MG","MINAS GERAIS","CANÁPOLIS","CERRADO","0","0","83973.70000000000","34163.52745030000","0.40683603855","469.34878336","4","2018"
"31","3111804","SUDESTE","MG","MINAS GERAIS","CANÁPOLIS","CERRADO","0","0","83973.70000000000","34163.52745030000","0.40683603855","87.41743682","9","2018"
"31","3111804","SUDESTE","MG","MINAS GERAIS","CANÁPOLIS","CERRADO","0","0","83973.70000000000","34163.52745030000","0.40683603855","602.28268491","12","2018"
"31","3111804","SUDESTE","MG","MINAS GERAIS","CANÁPOLIS","CERRADO","0","0","83973.70000000000","34163.52745030000","0.40683603855","14649.45358046","15","2018"
"31","3111804","SUDESTE","MG","MINAS GERAIS","CANÁPOLIS","CERRADO","0","0","83973.70000000000","34163.52745030000","0.40683603855","4400.66564839","19","2018"
"31","3111804","SUDESTE","MG","MINAS GERAIS","CANÁPOLIS","CERRADO","0","0","83973.70000000000","34163.52745030000","0.40683603855","3090.98981824","20","2018"
"31","3112000","SUDESTE","MG","MINAS GERAIS","CANDEIAS","CERRADO","0","0","72051.20000000000","30099.25774260000","0.41774818105","31.58011591","33","2018"
"31","3112000","SUDESTE","MG","MINAS GERAIS","CANDEIAS","CERRADO","0","0","72051.20000000000","30099.25774260000","0.41774818105","4505.85715650","3","2018"
"31","3112000","SUDESTE","MG","MINAS GERAIS","CANDEIAS","CERRADO","0","0","72051.20000000000","30099.25774260000","0.41774818105","405.48618630","4","2018"
"35","3510005","SUDESTE","SP","SÃO PAULO","CÂNDIDO MOTA","CERRADO","0","0","59581.10000000000","5768.70367139000","0.09682103337","4.37983991","25","2018"
"31","3126208","SUDESTE","MG","MINAS GERAIS","FORMOSO","CERRADO","0","0","368600.40000000002","368600.42168400000","1.00000005883","21451.10244132","15","2018"
"35","3509809","SUDESTE","SP","SÃO PAULO","CAMPOS NOVOS PAULISTA","CERRADO","0","0","48419.90000000000","47026.78592400000","0.97122848094","149.60391518","25","2018"
"52","5204953","CENTRO-OESTE","GO","GOIÁS","CAMPOS VERDES","CERRADO","0","0","44164.50000000000","44164.51890810000","1.00000042813","83.61863727","33","2018"
"52","5204953","CENTRO-OESTE","GO","GOIÁS","CAMPOS VERDES","CERRADO","0","0","44164.50000000000","44164.51890810000","1.00000042813","3903.91960996","3","2018"
"52","5204953","CENTRO-OESTE","GO","GOIÁS","CAMPOS VERDES","CERRADO","0","0","44164.50000000000","44164.51890810000","1.00000042813","5206.83483461","4","2018"
"52","5204953","CENTRO-OESTE","GO","GOIÁS","CAMPOS VERDES","CERRADO","0","0","44164.50000000000","44164.51890810000","1.00000042813","160.70660001","12","2018"
